2740596,6.3,83
2740602,8.4,416
2740615,7.7,2339
2740625,7.6,24
2740628,7.4,8
2740630,4.5,17
2740640,6.6,13
2740677,4.8,185
2740679,5.2,279
2740687,4.5,10
2740693,4.2,215
2740700,4.2,106
2740707,5.4,5
2740719,8.3,6
2740737,6.8,145
2740786,5.9,47
2740791,7.1,10
2740792,7.0,23
2740804,6.6,22
2740827,6.6,13
2740828,7.5,72
2740830,6.0,12
2740831,6.4,43
2740833,6.6,21
2740837,8.5,6
2740842,6.1,297
2740850,5.6,334
2740865,6.2,58
2740877,7.6,14
2740880,7.3,18
2740900,7.5,104
2740910,8.0,23
2740942,4.0,16
2740949,6.4,54
2740950,4.4,150
2740973,6.1,8
2740992,6.4,25
2740996,6.0,11
2741000,6.3,279
2741001,6.0,5
2741029,6.7,30
2741037,6.4,13
2741055,5.8,29
2741066,5.9,94
2741067,3.7,20
2741072,3.4,18
2741078,6.2,22
2741079,8.3,7
2741087,7.0,123
2741091,7.4,86
2741111,6.2,29
2741120,6.2,73
2741130,4.8,53
2741133,2.8,40
2741136,6.0,6
2741140,5.9,48
2741141,6.0,27
2741142,6.1,15
2741146,5.5,24
2741163,7.8,134
2741173,6.5,23
2741209,6.3,218
2741211,6.0,347
2741224,5.5,13
2741228,6.5,53
2741232,5.7,189
2741256,6.1,16
2741271,4.7,170
2741272,6.5,70
2741292,7.2,22
2741294,6.2,47
2741311,6.4,153
2741343,8.6,9
2741381,4.3,18
2741394,7.2,109
2741405,7.7,307
2741408,6.1,23
2741416,9.4,5
2741423,7.5,33
2741432,6.8,196
2741435,6.2,33
2741439,7.0,25
2741453,6.0,212
2741474,6.2,12
2741481,6.8,112
2741510,7.4,54
2741512,5.7,2295
2741541,6.5,234
2741551,6.6,142
2741561,5.0,5
2741582,6.0,18
2741600,4.9,24
2741601,4.6,9
2741602,5.9,9
2741606,7.6,37
2741609,7.3,39
2741614,7.0,44
2741615,8.6,46
2741624,8.0,5
2741626,3.9,22
2741631,6.3,51
2741649,7.7,12
2741668,7.2,158
2741674,3.5,11
2741677,5.1,28
2741697,6.1,186
2741715,5.4,29
2741732,4.0,47
2741752,7.1,7
2741757,7.8,12
2741772,6.6,77
2741797,4.7,90
2741826,6.7,6622
2741829,6.2,75
2741830,7.5,26
2741840,4.7,265
2741858,7.9,9
2741876,6.7,47
2741880,7.4,10
2741915,6.2,287
2741920,7.0,102
2741932,6.5,41
2741942,6.0,218
2741953,3.2,9
2741996,4.6,40
2741997,4.8,31
2742007,5.9,39
2742035,6.8,32
2742038,7.6,16
2742048,6.7,17
2742066,6.2,9
2742073,5.7,19
2742075,6.8,14
2742076,5.3,37
2742093,5.3,59
2742097,4.7,375
2742105,8.2,10
2742120,6.4,86
2742140,4.1,28
2742142,5.9,10
2742164,6.0,24
2742168,6.1,18
2742187,6.7,35
2742211,4.9,74
2742212,4.7,42
2742223,7.1,15
2742233,4.8,18
2742236,6.2,78
2742243,6.7,10
2742266,5.6,29
2742267,6.8,90
2742275,6.8,35
2742307,7.2,20
2742331,1.8,55
2742332,4.0,10
2742345,5.2,28
2742348,3.3,7
2742349,5.6,5
2742421,6.7,149
2742428,8.7,46
2742432,6.2,49
2742433,4.9,8
2742435,7.8,233
2742449,5.2,51
2742455,7.0,11
2742470,8.7,32
2742481,7.6,16
2742484,6.5,198
2742487,3.7,55
2742512,6.6,231
2742525,5.0,22
2742527,6.9,64
2742530,6.7,10
2742533,8.0,7
2742536,6.8,342
2742601,7.4,34
2742609,4.7,96
2742613,4.9,297
2742621,8.3,12
2742629,7.0,567
2742636,3.9,542
2742674,6.2,17
2742682,9.2,22
2742718,7.4,31
2742728,5.0,6
2742745,6.4,50
2742753,6.7,54
2742776,6.0,23
2742778,5.4,49
2742780,6.5,46
2742794,6.3,55
2742795,6.3,26
2742797,5.3,78
2742798,6.1,57
2742830,6.4,39
2742832,3.5,52
2742848,4.7,18
2742853,6.7,93
2742856,6.5,19
2742870,5.7,24
2742889,6.7,3621
2742901,5.1,57
2742912,8.1,14
2742931,6.3,318
2742933,7.6,52
2742943,7.1,722
2742945,7.0,7
2742951,7.4,8
2742960,6.4,50
2742961,5.6,396
2742962,5.8,84
2742970,6.3,154
2742987,6.9,40
2742989,5.0,93
2742990,6.0,8
2742996,6.6,12
2743003,6.1,14
2743005,5.7,1980
2743006,5.5,141
2743017,6.6,7
2743030,6.4,18
2743050,5.7,36
2743055,7.6,21
2743056,6.8,110
2743092,4.0,82
2743095,6.8,22
2743099,8.5,8
2743104,7.5,10
2743123,6.8,4237
2743125,5.3,578
2743148,7.2,5
2743161,5.4,43
2743163,7.6,76936
2743169,6.5,10
2743195,6.1,105
2743209,7.4,8
2743214,7.6,13
2743222,7.7,26
2743232,5.6,16
2743238,7.2,75
2743255,8.8,5
2743267,6.5,2111
2743278,6.2,21
2743291,6.2,106
2743305,5.2,33
2743310,4.4,605
2743346,7.4,5
2743348,6.4,60
2743362,7.0,32
2743366,6.2,206
2743389,2.6,271
2743420,5.7,73
2743434,3.6,141
2743435,7.3,51
2743437,8.0,770
2743442,5.6,7
2743486,7.4,34
2743493,6.3,149
2743502,7.4,7
2743545,6.2,22
2743561,8.4,17
2743576,5.6,19
2743584,7.2,420
2743604,6.0,88
2743608,7.7,1016
2743614,7.8,18
2743669,4.5,16
2743687,6.3,36
2743689,7.5,26365
2743705,4.3,7
2743709,2.3,6
2743711,6.8,28
2743714,6.9,110
2743718,5.8,8
2743744,6.6,32
2743752,8.3,16
2743774,6.1,836
2743798,7.3,17
2743812,7.0,39
2743852,6.6,44
2743868,7.6,11
2743881,7.4,1834
2743888,6.3,7
2743916,4.5,33
2743930,5.2,35
2743955,2.7,46
2743966,5.8,5
2743994,6.9,27
2744012,10.0,5
2744019,5.1,100
2744021,6.7,40
2744023,7.8,5
2744047,6.7,84
2744055,6.4,932
2744056,7.1,25
2744076,5.1,50
2744095,8.6,7
2744100,6.3,15
2744110,6.5,52
2744113,5.3,46
2744147,6.6,43
2744152,5.6,8
2744160,6.4,5
2744167,7.5,28
2744174,7.3,6
2744195,7.0,5
2744243,6.6,13
2744267,4.8,6
2744281,7.4,163
2744295,5.2,185
2744303,6.5,21
2744344,6.0,204
2744354,4.5,20
2744366,5.7,78
2744374,8.0,6
2744385,6.1,26
2744392,6.3,46
2744425,5.9,27
2744431,6.1,10
2744468,8.1,8
2744495,7.8,61
2744508,7.3,502
2744544,4.8,42
2744575,7.2,1328
2744626,6.0,1888
2744627,8.7,7
2744651,6.8,15
2744662,6.5,3034
2744672,6.4,8
2744697,5.8,376
2744698,5.4,236
2744699,5.7,298
2744700,4.7,840
2744701,4.2,586
2744702,3.7,481
2744704,3.4,351
2744705,4.2,14
2744719,6.5,51
2744738,6.2,85
2744745,5.9,87
2744747,6.0,20
2744752,7.0,132
2744767,5.7,9
2744771,7.0,135
2744774,5.3,18
2744788,6.5,1771
2744810,6.8,722
2744832,9.0,9
2744836,5.8,9
2744856,6.8,123
2744886,7.4,13
2744891,7.3,9
2744893,7.2,6
2744902,7.4,27
2744904,6.0,6
2744906,6.4,299
2744924,7.7,20
2744982,6.3,7
2744988,7.9,12
2744993,4.2,428
2744997,6.2,778
2744998,6.5,13
2745000,3.4,824
2745003,7.2,5
2745017,4.4,8
2745050,6.8,12
2745051,5.4,2160
2745078,7.8,1312
2745079,10.0,5
2745092,7.1,153
2745111,6.0,127
2745124,6.3,11
2745127,6.3,156
2745132,6.3,6
2745141,5.8,12
2745166,9.0,37
2745183,4.9,11
2745193,6.6,560
2745207,7.9,33
2745212,6.4,24
2745217,7.0,50
2745247,6.4,18
2745248,8.8,5
2745253,5.7,234
2745258,7.8,5044
2745289,6.4,2170
2745290,6.4,14
2745300,3.6,20
2745319,5.8,2609
2745327,6.0,2386
2745342,7.6,22
2745344,5.9,149
2745348,6.7,12
2745355,8.1,315
2745363,8.2,18
2745460,6.5,6
2745469,8.2,24
2745482,6.9,29
2745525,7.8,33
2745543,7.2,17
2745555,6.8,36
2745561,5.0,8
2745600,8.4,12
2745606,8.2,18
2745613,6.1,473
2745622,6.6,435
2745631,3.4,5
2745657,6.9,2920
2745660,7.2,493
2745682,7.0,120
2745691,4.6,2600
2745693,8.2,44748
2745700,7.6,8
2745703,6.8,7616
2745708,3.5,342
2745709,7.0,2048
2745716,5.3,1084
2745721,5.1,254
2745726,4.7,1122
2745730,5.8,578
2745747,5.1,1223
2745758,4.5,63
2745761,6.5,15
2745766,5.3,6
2745772,5.7,2477
2745775,5.2,343
2745788,8.1,16
2745798,7.1,371
2745809,6.8,34
2745822,5.9,28
2745826,6.8,5
2745833,7.2,51
2745842,7.4,27
2745843,7.4,100
2745888,7.5,11
2745895,3.9,8
2745902,9.5,8
2745913,6.3,6
2745921,7.8,34
2745944,6.7,803
2745970,5.5,17905
2745985,8.6,16
2745991,5.2,428
2745997,7.0,61
2746004,4.4,5
2746025,7.0,31
2746050,8.7,7
2746052,6.7,67
2746053,6.9,17
2746064,6.5,45
2746067,4.1,62
2746081,5.7,285
2746083,7.5,11
2746101,6.9,9
2746106,5.7,1059
2746116,6.4,14
2746117,6.9,50
2746142,6.2,22
2746156,5.5,6
2746169,4.0,365
2746193,6.0,45
2746194,6.6,366
2746198,2.2,14
2746201,6.7,293
2746202,8.1,7
2746265,4.0,5
2746276,7.1,224
2746296,4.7,25
2746297,6.0,7
2746312,6.9,86
2746338,8.2,39
2746379,5.3,181
2746400,3.9,12
2746402,8.4,18
2746417,6.6,16
2746426,2.9,24
2746440,7.1,8
2746449,7.2,6
2746452,5.5,8
2746487,7.5,43
2746502,7.8,44
2746503,4.9,9
2746520,8.1,7
2746533,8.3,32
2746539,5.4,5
2746540,5.9,77809
2746557,9.4,7
2746579,9.1,13
2746583,7.6,30
2746586,8.4,41
2746588,6.3,2174
2746589,7.5,81
2746590,6.1,23
2746595,6.8,15
2746599,6.7,18
2746607,7.0,93
2746617,3.4,59
2746622,7.0,16
2746623,9.0,5
2746631,7.3,54
2746639,10.0,5
2746642,9.2,5
2746656,8.4,7
2746664,6.5,102
2746669,6.3,19
2746679,4.8,682
2746686,3.1,1530
2746687,3.1,1640
2746689,5.4,26
2746723,3.3,6
2746731,5.1,79
2746732,3.5,1105
2746736,8.3,31
2746746,6.6,19
2746754,5.9,188
2746756,6.7,6
2746762,5.7,251
2746763,6.8,23
2746767,9.2,6
2746778,6.9,23
2746780,8.5,8
2746781,6.3,319
2746783,5.7,6
2746785,8.3,12
2746790,3.2,2039
2746794,5.2,253
2746804,7.6,7
2746807,7.6,9
2746876,7.3,1909
2746880,8.8,8
2746884,6.3,126
2746887,5.8,44
2746901,7.7,9
2746903,5.3,21
2746907,8.5,13
2746914,6.4,5
2746926,6.1,225
2746930,6.1,179
2746936,6.1,60
2746937,8.1,14
2746952,7.1,18
2746963,10.0,5
2746972,8.3,41
2746976,7.1,12
2746988,7.1,2866
2747102,7.0,1909
2747110,5.6,8
2747118,2.9,330
2747121,6.6,8
2747141,5.0,1113
2747142,4.3,2339
2747153,6.8,13
2747157,7.3,33
2747162,7.2,6
2747173,6.9,9
2747174,8.0,24
2747183,5.1,13
2747186,8.3,18
2747188,7.4,41
2747194,8.7,20
2747217,8.7,6
2747228,3.4,78
2747232,8.9,71
2747243,5.1,26
2747246,2.2,128
2747251,8.6,9
2747254,9.0,5
2747268,7.9,66
2747287,6.4,27
2747297,6.7,8791
2747299,6.1,9
2747305,7.1,748
2747317,5.4,5
2747318,6.6,215
2747323,6.5,264
2747331,6.2,84
2747363,6.1,369
2747364,6.5,149
2747366,7.5,15
2747367,7.1,7
2747386,5.0,113
2747394,7.6,77
2747404,8.8,9
2747433,7.0,24
2747434,8.7,10
2747437,4.8,37
2747454,5.6,4560
2747490,5.3,10
2747504,6.2,77
2747529,6.5,12
2747550,8.8,10
2747551,8.9,8
2747552,8.5,10
2747553,8.9,8
2747556,7.1,21
2747566,5.6,118
2747571,6.0,21259
2747592,6.3,2826
2747593,5.9,7095
2747608,9.0,15
2747628,7.8,14
2747637,5.8,20
2747657,8.5,16
2747661,6.4,11
2747665,7.4,1122
2747683,6.5,8737
2747696,7.0,7
2747697,6.0,8387
2747699,6.0,23
2747721,6.7,143
2747738,5.8,19
2747747,6.2,414
2747750,6.2,67
2747752,7.8,11
2747754,7.6,5
2747757,6.7,10
2747762,8.1,15
2747767,8.3,13
2747776,6.9,22
2747851,7.4,9
2747857,3.5,444
2747863,3.5,6056
2747866,4.8,21
2747867,8.3,38
2747870,6.7,7
2747871,8.0,7
2747873,8.4,83
2747878,6.7,677
2747890,8.7,26
2747904,6.5,50
2747928,7.9,15
2747946,6.6,25
2747955,7.4,33935
2747964,5.2,6
2747990,8.3,76
2747998,3.9,21
2748003,6.1,11
2748005,6.4,50
2748018,8.0,5
2748051,4.7,1115
2748076,6.7,1022
2748077,7.5,7378
2748087,5.0,1018
2748100,8.0,7
2748112,5.1,249
2748129,5.2,24
2748135,7.2,29
2748137,6.2,9
2748181,3.1,381
2748184,6.5,6
2748211,5.3,1105
2748219,5.1,464
2748228,7.0,8
2748235,4.5,6
2748238,7.0,5
2748240,4.8,49
2748257,7.4,14
2748259,2.9,365
2748269,2.2,209
2748278,1.9,73264
2748280,7.3,31
2748284,1.9,261
2748285,3.4,852
2748296,5.1,1101
2748315,7.4,17
2748320,5.4,26
2748321,5.7,11
2748336,9.1,7
2748350,5.1,73
2748355,2.1,169
2748356,8.4,5
2748369,5.5,8
2748402,4.2,1120
2748403,7.3,89
2748434,6.5,281
2748441,6.8,3488
2748442,5.1,269
2748447,6.0,223
2748458,4.8,586
2748462,7.2,8
2748479,4.7,160
2748483,7.6,58687
2748487,6.4,8
2748495,4.7,9
2748499,6.9,16
2748500,7.0,15
2748554,5.0,431
2748571,8.6,19
2748603,8.2,12
2748609,9.1,264
2748620,8.3,29
2748633,7.7,33
2748662,6.2,47
2748707,6.7,88
2748712,7.4,7
2748720,6.4,87
2748740,8.2,28
2748755,6.3,56
2748758,6.2,5
2748768,7.2,20
2748793,8.5,288
2748805,3.2,8
2748808,4.6,31
2748809,8.1,16
2748817,5.8,527
2748826,6.5,288
2748833,6.6,4486
2748848,5.6,18
2748865,7.3,94
2748877,7.8,14
2748882,6.0,160
2748886,5.4,328
2748896,8.1,254
2748900,5.2,731
2748908,6.3,11
2748910,8.5,3866
2748917,5.2,76
2748950,5.8,5
2748953,8.5,8
2748959,3.8,37
2748971,5.7,17
2748973,7.6,308
2748987,7.4,21
2748998,4.3,92
2748999,3.0,556
2749003,8.4,300
2749007,7.1,92
2749008,4.3,120
2749032,7.5,22
2749035,8.5,31
2749064,8.1,93
2749073,7.5,12
2749075,7.8,18
2749084,8.2,12
2749085,5.2,228
2749086,7.6,5
2749090,6.1,14
2749107,6.6,10
2749122,7.9,25
2749133,7.9,61
2749136,7.1,174
2749138,8.3,29
2749139,8.4,73
2749155,9.2,16
2749165,8.1,9
2749171,8.8,20
2749178,7.7,36
2749195,4.7,184
2749203,7.4,10
2749251,8.7,34
2749256,8.6,20
2749263,5.3,129
2749267,5.2,76
2749272,6.0,78
2749276,6.8,25
2749283,7.0,10
2749302,3.3,725
2749316,7.7,9
2749321,6.9,7
2749339,6.0,60
2749359,7.1,125
2749394,7.0,81
2749408,3.8,151
2749414,7.2,5
2749415,6.7,37
2749428,8.0,27
2749430,5.8,6
2749437,6.0,100
2749463,9.4,5
2749484,8.7,7
2749497,7.0,155
2749505,6.5,111
2749508,6.8,6
2749518,7.1,726
2749522,8.4,17
2749553,1.8,13
2749555,7.6,11
2749559,7.5,6
2749571,7.2,16
2749578,8.4,32
2749619,8.2,30
2749620,5.8,119
2749630,7.5,11
2749649,7.2,14
2749657,4.5,14
2749662,6.6,42
2749663,4.5,1132
2749666,6.5,27
2749667,5.4,11
2749681,8.1,26
2749688,7.0,8
2749691,5.8,17
2749695,8.8,12
2749704,6.3,7
2749705,7.4,7
2749716,2.9,201
2749729,6.0,5
2749730,8.0,514189
2749756,5.7,17
2749761,3.5,113
2749777,6.9,182395
2749782,7.1,10
2749814,8.8,6
2749816,7.8,6
2749823,8.4,30
2749825,5.4,9
2749865,6.9,46
2749872,7.0,10
2749912,6.9,117
2749916,7.8,6
2749930,6.9,16
2749946,8.1,8
2749948,7.4,241
2749962,7.0,12
2749974,7.7,30
2749976,6.9,74
2749981,7.4,247
2749984,7.0,95
2749989,5.7,6
2750001,6.8,69
2750009,6.8,319489
2750046,6.2,701
2750051,6.2,319
2750118,8.8,77
2750128,4.6,68
2750130,7.2,20
2750139,4.7,145
2750156,8.6,11
2750158,7.6,36
2750177,7.6,36
2750178,8.1,23
2750182,4.1,129
2750183,4.0,41
2750197,5.8,20
2750208,5.9,14984
2750212,6.6,14
2750219,7.6,25
2750226,7.2,8
2750228,6.8,35
2750237,8.3,21
2750251,7.8,57
2750296,8.7,35
2750297,8.0,37
2750299,5.6,1256
2750304,7.6,9
2750339,6.9,489
2750355,8.1,293
2750361,4.6,1121
2750378,6.8,254
2750384,5.9,14
2750390,7.8,5
2750393,6.4,8
2750395,5.8,25
2750400,6.3,15
2750430,6.4,608
2750431,5.0,43
2750435,7.0,8
2750447,7.8,12
2750462,7.2,126
2750470,6.8,6
2750480,6.5,55
2750497,8.5,21
2750503,5.0,9
2750510,7.5,11
2750515,6.7,7
2750518,5.2,114
2750526,5.1,434
2750535,8.0,14
2750539,8.6,7
2750559,6.5,16
2750618,7.8,17
2750630,7.4,20
2750632,7.1,124
2750639,7.4,9
2750642,6.0,30
2750683,8.5,894838
2750693,5.8,65
2750702,5.8,331
2750708,6.4,485
2750710,7.3,61
2750711,8.7,15
2750732,7.8,16
2750746,7.0,12
2750747,6.4,189
2750748,7.2,121
2750751,6.7,46
2750756,8.0,7
2750757,3.4,237
2750761,4.4,1005
2750763,5.1,736
2750764,6.6,13
2750770,3.1,15
2750777,5.3,26
2750782,6.8,10
2750799,6.7,3365
2750803,6.3,169
2750825,6.4,38
2750832,8.0,8
2750835,9.2,20
2750862,5.7,52
2750868,6.5,29280
2750892,6.3,6
2750903,7.7,9
2750904,6.7,16
2750936,6.7,4776
2750954,7.6,3149
2750960,4.9,119
2750980,6.1,13
2750985,4.2,130
2750995,7.9,90
2751020,7.8,43
2751023,8.2,20
2751038,3.6,794
2751043,4.7,80
2751045,7.4,47
2751078,4.1,342
2751088,7.4,17
2751095,7.7,21
2751098,7.8,17
2751100,6.4,16
2751104,5.8,5
2751106,5.8,96
2751110,4.8,520
2751118,8.3,10
2751129,6.7,17
2751135,6.1,181
2751142,7.2,26
2751175,7.7,6
2751188,6.5,11
2751242,7.1,22
2751252,8.1,10
2751293,5.8,4428
2751303,5.3,29
2751307,8.0,33
2751317,4.9,351
2751326,5.8,5
2751339,3.5,139
2751344,5.9,12
2751359,8.4,14
2751361,8.5,33
2751364,7.2,47
2751381,8.0,8
2751382,7.4,63
2751387,5.8,16
2751398,3.1,829
2751412,8.5,6
2751415,8.5,33
2751433,8.0,317
2751436,7.2,23
2751443,7.9,12
2751468,4.4,267
2751489,6.3,6
2751495,4.9,35
2751509,6.0,7
2751510,7.7,79
2751548,7.9,3489
2751555,5.7,958
2751559,6.6,8
2751585,6.1,80
2751598,6.5,21
2751607,7.1,26
2751618,4.8,134
2751627,6.5,17
2751632,6.7,135
2751654,4.4,290
2751655,7.5,28
2751666,6.8,19
2751669,6.6,18
2751671,6.5,64
2751684,8.6,10
2751686,8.6,32
2751690,7.6,59
2751702,5.0,7
2751729,7.2,997
2751750,6.5,669
2751772,7.8,985
2751782,6.1,512
2751783,5.6,419
2751802,9.4,8
2751804,6.4,985
2751813,5.8,16
2751821,6.5,54
2751829,7.7,19
2751830,7.3,101
2751845,7.3,234
2751860,7.4,8
2751861,5.1,94
2751881,6.3,6
2751903,7.3,52
2751908,8.3,43
2751953,5.8,17
2752009,6.5,81
2752010,2.4,13
2752029,7.3,38
2752032,6.5,51
2752034,6.2,15
2752042,7.8,9
2752057,7.6,5
2752068,1.6,20
2752070,6.2,2665
2752073,5.9,21
2752076,6.8,4913
2752088,6.7,24
2752091,8.5,84
2752092,7.8,101
2752093,7.5,38
2752096,10.0,8
2752100,6.6,116
2752103,7.7,12
2752111,7.8,50
2752114,9.2,6
2752115,7.3,447
2752125,8.3,862
2752138,7.9,13
2752140,6.8,604
2752148,8.4,8
2752150,5.0,13
2752197,8.8,8
2752202,7.7,77
2752233,7.3,15
2752238,4.6,5
2752249,6.4,7
2752255,7.8,64
2752302,6.6,114
2752350,5.2,16
2752368,5.9,144
2752370,6.7,177943
2752441,9.5,11
2752456,6.8,5822
2752457,6.3,165
2752459,6.1,201
2752464,7.6,27
2752475,7.6,8
2752488,7.6,50
2752521,8.0,43
2752526,6.6,165
2752527,7.4,266
2752528,6.6,23
2752531,7.6,7
2752532,4.6,64
2752555,7.0,294
2752577,6.4,25
2752594,6.6,5
2752596,6.7,26
2752616,5.8,399
2752619,7.0,5
2752633,5.1,185
2752634,6.9,18
2752635,7.8,12
2752639,7.6,176
2752660,7.1,327
2752666,6.8,13
2752669,4.7,547
2752676,5.1,159
2752683,6.9,14
2752698,8.6,18
2752699,6.4,86
2752705,2.8,115
2752706,7.6,17
2752712,6.5,30
2752735,7.0,8435
2752753,8.9,15
2752757,6.9,44373
2752762,7.1,64
2752774,7.8,6
2752777,5.6,7
2752778,5.9,1263
2752792,5.3,7
2752808,7.0,49
2752819,9.6,30
2752828,9.0,5
2752838,6.5,19
2752840,6.6,81
2752847,4.9,8
2752849,6.8,42
2752856,8.7,15
2752880,6.8,9
2752886,2.2,6
2752901,8.2,36
2752911,3.5,111
2752914,6.6,144
2752917,5.0,47
2752930,4.6,480
2752950,6.8,10
2752953,6.5,395
2752959,9.2,5
2752966,6.1,17969
2752967,8.0,33
2752969,9.8,5
2752970,5.4,5
2752982,9.8,6
2752984,3.1,154
2752985,6.9,8
2753024,7.4,40
2753044,6.9,27
2753045,10.0,6
2753076,8.6,25
2753099,7.7,10133
2753101,6.0,8
2753105,8.1,104375
2753125,6.6,5
2753128,7.2,6
2753130,6.2,191
2753131,7.0,861
2753149,5.9,8
2753150,6.0,5
2753187,9.0,50
2753194,5.0,899
2753224,6.2,10
2753227,6.0,7
2753253,5.6,8
2753255,7.7,7
2753275,5.4,18
2753294,8.3,18
2753338,7.5,135
2753380,5.1,12
2753393,8.6,9
2753402,5.9,7
2753411,5.6,231
2753412,6.2,33
2753413,5.9,111
2753426,7.1,67
2753427,3.4,108
2753439,5.5,661
2753457,5.3,6
2753498,4.8,20
2753514,5.8,113
2753528,5.7,5605
2753532,5.4,12
2753596,7.4,5
2753597,7.2,5
2753598,7.2,5
2753599,7.0,5
2753604,6.2,319
2753612,6.1,250
2753613,7.4,5
2753631,5.7,87
2753639,5.5,13
2753663,7.6,45
2753673,7.6,82
2753675,4.1,601
2753678,8.3,7
2753686,4.5,20
2753687,7.2,221
2753700,7.3,10
2753701,3.7,118
2753715,4.9,14
2753720,8.9,7
2753740,7.7,41
2753746,6.8,6
2753758,8.6,5
2753760,5.4,26
2753764,5.7,77
2753770,4.9,341
2753786,7.7,13122
2753787,6.2,13
2753797,6.6,25
2753803,7.6,7
2753806,7.5,10
2753828,4.6,1654
2753835,8.3,985
2753914,7.6,11
2753929,6.4,23
2753939,6.2,8
2753940,7.0,6
2753946,7.7,58
2753954,8.4,5
2753960,6.9,17371
2753961,6.4,5650
2753963,6.8,16
2753970,4.8,351
2753972,6.5,172
2753976,6.8,15
2753989,6.8,9
2753992,6.2,314
2754008,5.5,232
2754009,6.5,30
2754013,7.5,780
2754016,7.2,6
2754022,6.2,19999
2754042,6.6,419
2754043,7.7,16
2754053,7.2,2287
2754054,6.6,14
2754074,6.7,34
2754081,6.9,100
2754094,5.5,37
2754101,7.5,2435
2754102,6.1,468
2754107,6.0,5
2754111,5.7,9
2754114,8.7,9
2754121,3.7,66
2754123,5.7,126
2754131,6.7,87
2754145,4.3,13
2754166,8.9,51
2754175,6.7,65
2754181,7.0,5
2754185,6.8,6
2754189,6.0,7
2754194,6.9,317
2754209,5.5,20960
2754213,5.5,6
2754218,4.7,113
2754219,2.5,41
2754279,4.7,28
2754299,7.9,14
2754302,5.6,15
2754337,4.3,114
2754349,6.5,117
2754363,4.4,5
2754391,7.6,43
2754403,6.7,7
2754405,8.7,6
2754417,4.3,35
2754419,3.7,198
2754427,5.3,7870
2754429,3.2,32
2754434,5.6,22
2754452,6.0,57091
2754453,6.6,22
2754466,5.5,21
2754468,7.0,40
2754470,7.1,22
2754474,6.4,211
2754489,4.7,18
2754504,5.4,244
2754512,6.8,560
2754517,5.4,5
2754519,8.0,22
2754523,6.0,22
2754528,7.0,7
2754538,7.1,1007
2754561,7.0,122
2754563,7.1,108
2754564,7.2,964
2754568,7.2,23011
2754569,6.1,136
2754570,5.3,468
2754572,5.8,18
2754576,7.1,35915
2754592,7.8,154
2754641,7.3,302
2754696,7.4,5
2754713,5.4,98
2754746,8.9,33
2754751,8.6,8
2754752,7.5,13
2754761,7.0,57
2754772,6.6,183001
2754802,8.0,37
2754878,8.7,12
2754880,7.4,10
2754897,5.9,2052
2754899,4.1,40
2754906,4.5,40
2754910,8.7,9
2754926,7.0,34
2754931,3.8,607
2754942,5.3,117
2754993,7.6,59
2755002,8.6,81
2755005,10.0,8
2755012,6.1,452
2755034,6.7,24
2755037,4.6,74
2755043,4.8,1399
2755058,5.8,2972
2755087,8.2,43
2755101,5.6,39909
2755105,10.0,6
2755121,3.2,89
2755138,6.6,5
2755167,4.7,3219
2755169,7.2,10
2755170,6.5,24
2755193,4.7,17
2755211,7.4,10
2755231,6.7,6431
2755244,7.2,5
2755245,5.6,149
2755286,8.2,24
2755304,6.5,32
2755317,7.0,47
2755371,7.1,7
2755385,8.0,61
2755401,5.2,13
2755407,7.1,49
2755419,5.6,8
2755430,2.6,902
2755438,3.9,396
2755440,6.4,35
2755461,7.5,182
2755462,7.5,120
2755463,8.1,55
2755464,8.1,53
2755466,10.0,5
2755474,7.8,33
2755493,8.1,16
2755500,7.9,56
2755507,8.8,13
2755517,8.7,7
2755530,8.1,24
2755535,8.0,23
2755536,3.5,1543
2755537,6.2,21
2755539,4.7,15
2755542,6.4,334
2755557,10.0,6
2755562,4.7,7
2755563,6.6,32
2755585,5.8,26
2755590,8.3,10
2755601,5.2,6
2755616,2.2,231
2755621,7.9,18
2755629,5.2,5
2755641,7.2,5
2755662,6.3,15
2755663,8.6,5
2755666,8.7,7
2755680,6.8,279
2755684,7.2,83
2755686,7.5,25
2755696,7.0,11
2755709,6.3,75
2755723,7.0,122
2755729,7.0,23
2755761,7.4,87
2755766,6.3,39359
2755780,6.0,6
2755795,7.9,34
2755814,6.2,21
2755830,6.9,886
2755831,4.5,55
2755835,8.1,13
2755843,8.5,17
2755858,7.1,16
2755911,6.6,9
2755937,5.2,25
2755946,7.0,9
2755956,6.7,16
2755959,6.3,133
2755971,7.1,7
2755985,5.6,106
2755986,3.2,184
2755988,6.2,20
2755992,4.9,14
2756019,5.9,266
2756020,8.5,17
2756035,6.2,741
2756049,4.9,7
2756057,6.3,67
2756061,6.0,29
2756120,7.6,1067
2756133,5.1,13
2756182,7.8,6
2756191,6.8,103
2756197,6.7,24
2756209,6.3,6
2756217,6.8,32
2756224,4.6,42
2756238,6.8,6
2756251,6.7,3767
2756261,5.6,5
2756263,8.4,53
2756269,8.2,5
2756279,6.4,282
2756286,6.6,326
2756294,6.8,32
2756311,4.9,81
2756314,7.3,190
2756326,7.0,118
2756330,8.0,8
2756335,6.8,1638
2756336,6.2,275
2756344,4.7,18
2756351,4.1,112
2756360,6.4,33
2756378,6.7,1738
2756387,6.0,132
2756413,6.4,102
2756419,4.0,192
2756428,6.5,13
2756475,5.2,9236
2756484,7.0,6
2756485,4.7,1693
